Student_ID,Gender,Age,Attendance_Percentage,Study_Hours,Previous_Grades,Parent_Education,Internet_Access,Family_Income,Extra_Activities,School_Type,Final_Exam_Score,Pass_Fail_Status,Attendance_Category,Study_Efficiency_Index,Risk_Level,Performance_Grade
STU1011,Male,15,94.7401710527608,1.5838215296615696,100.0,Associate's,No,High,Yes,Public,95,Pass,Good,1.5005152263718238,Medium,O
STU1543,Male,16,93.97035575813877,3.959552951453581,93.41858878838822,High School,Yes,Low,Yes,Private,100,Pass,Good,3.720805994912814,Low,O
STU1420,Female,18,94.44292727397163,1.866687163710856,68.45967177463011,High School,Yes,Medium,No,Public,83,Pass,Good,1.7629540004560076,Medium,A+
STU1499,Female,16,92.55671906135294,4.457493592787213,82.05444501201347,Associate's,Yes,High,Yes,Public,96,Pass,Good,4.125709821853867,Low,O
STU1975,Male,16,91.03671308867602,10.0,75.74864692093973,High School,Yes,Medium,Yes,Public,100,Pass,Good,9.103671308867602,Low,O
STU1704,Male,16,95.5069847762293,5.382874734020721,54.00158832884979,High School,Yes,Medium,No,Private,95,Pass,Excellent,5.141021352744663,Medium,O
STU1893,Female,17,93.94004239743424,4.399883201806535,82.63365784192958,High School,Yes,High,Yes,Private,100,Pass,Good,4.133252145214646,Low,O
STU1961,Male,15,95.77607721759418,3.888549237666301,75.89012770316396,Associate's,Yes,Medium,No,Public,88,Pass,Excellent,3.7242999205114464,Low,A+
STU1665,Male,18,91.53299035734408,1.0,89.70879214790814,High School,Yes,High,No,Public,91,Pass,Good,0.9153299035734408,Medium,O
STU1866,Female,18,95.0288183716022,8.757240193624707,79.07403659852697,Bachelor's,No,Medium,No,Private,100,Pass,Excellent,8.321901877964567,Low,O
STU1464,Female,17,81.28180677247255,1.6976350386832355,81.6871326760277,Associate's,Yes,Medium,No,Private,81,Pass,Borderline,1.379868431844297,Medium,A+
STU1204,Female,16,83.59735925311685,2.436916465561346,86.2375324479639,High School,No,High,No,Public,92,Pass,Borderline,2.0371978124136763,Medium,O
STU1761,Male,16,90.40505401651752,3.8995969200051777,73.55392383475314,High School,Yes,Medium,No,Private,96,Pass,Good,3.5254327019571345,Low,O
STU1274,Female,15,92.43005573780223,1.069466792974529,60.78135968743956,High School,No,Medium,Yes,Public,74,Pass,Good,0.9885087528436431,Medium,A
STU1141,Female,17,85.72723861292864,4.227307592908552,85.04944260832998,Associate's,Yes,Low,No,Public,97,Pass,Good,3.623954067075165,Low,O
STU1363,Male,17,90.37250806483384,3.461181503314938,89.64518763615045,High School,Yes,Low,Yes,Public,98,Pass,Good,3.127956533221829,Low,O
STU1301,Male,15,94.10959798922234,3.0982333856634234,47.93308592496311,Bachelor's,Yes,Medium,Yes,Public,86,Pass,Good,2.9157349840157205,Medium,A+
STU1912,Male,18,99.2472387376922,9.07863803364999,77.35215012874245,Associate's,Yes,Medium,Yes,Public,100,Pass,Excellent,9.01029756338753,Low,O
STU1953,Male,16,96.59772790788584,2.1776176375600635,91.85376328703572,High School,Yes,Low,No,Public,86,Pass,Excellent,2.1035291604044017,Low,A+
STU1328,Female,17,94.25800308148187,4.967271216664474,70.1301473331142,High School,Yes,Low,Yes,Public,90,Pass,Good,4.682050656469162,Low,O
STU1966,Male,16,97.73321804307852,4.136247450221813,90.05930626938246,Associate's,Yes,High,No,Public,100,Pass,Excellent,4.0424877393265595,Low,O
STU1403,Female,15,98.67478268883896,1.3611266471892092,89.9816078896445,Bachelor's,Yes,Medium,Yes,Private,97,Pass,Excellent,1.3430887612338318,Medium,O
STU1751,Male,16,92.9530618006988,8.602759625409671,80.54627902203931,Master's,No,Low,No,Public,100,Pass,Good,7.996528471172616,Low,O
STU1295,Male,17,86.9879527808789,2.7710560169331218,79.83409841185389,High School,Yes,Medium,No,Public,96,Pass,Good,2.4104848995414874,Low,O
STU1616,Female,17,86.90931956368536,4.3519245183596045,76.45090548762344,Associate's,Yes,High,Yes,Public,95,Pass,Good,3.782227986831524,Low,O
STU1441,Male,18,88.96285705878034,3.705896336613209,72.8312385741105,Associate's,Yes,Low,No,Public,86,Pass,Good,3.2968712606877864,Low,A+
STU1437,Male,16,94.65155410874334,4.344010053865869,45.097243742702055,Bachelor's,Yes,Medium,Yes,Public,97,Pass,Good,4.1116730266241035,Medium,O
STU1973,Female,16,97.4277045989758,7.230690191688559,59.24060388275408,Bachelor's,Yes,Medium,No,Public,98,Pass,Excellent,7.044695480425446,Medium,O
STU1520,Male,18,95.78433734436751,2.486320155146654,66.94216156978177,Master's,Yes,Medium,No,Private,92,Pass,Excellent,2.3815052848666727,Low,O
STU1832,Male,17,96.27951230140508,2.807864597896471,83.7164840757538,High School,No,Low,Yes,Public,91,Pass,Excellent,2.703398340938531,Low,O
STU1285,Female,16,90.51647205269212,5.951890394662758,74.5871962044704,High School,Yes,High,Yes,Public,100,Pass,Good,5.387441205691783,Low,O
STU1100,Male,16,91.98037848205688,3.2084157295911706,77.82859009624796,High School,Yes,Medium,Yes,Public,89,Pass,Good,2.951112931355805,Low,A+
STU1677,Male,15,88.3552472925292,6.6568278029078,87.56699040223265,High School,Yes,High,Yes,Public,100,Pass,Good,5.881656667097025,Low,O
STU1575,Female,15,92.6181952982209,3.311782216738849,79.64749746016787,Master's,Yes,Medium,No,Public,99,Pass,Good,3.0673129213509367,Low,O
STU1265,Female,15,90.99891703944893,2.446526468464904,60.80564265847688,Associate's,Yes,High,No,Public,85,Pass,Good,2.2263125913865376,Medium,A+
STU1240,Male,15,89.93990563135677,2.4758092021650127,92.8759830236454,Associate's,Yes,Low,No,Private,93,Pass,Good,2.226740460039659,Low,O
STU1458,Male,17,96.99417916148542,4.101084501619871,71.01947169430106,High School,Yes,Low,No,Private,94,Pass,Excellent,3.9778132490650893,Low,O
STU1504,Female,16,86.83822172996018,1.325882334283299,72.31886356085168,High School,Yes,Low,Yes,Public,76,Pass,Good,1.1513726413233032,Medium,A
STU1106,Male,15,91.25918058821505,3.3639267273113784,48.85582278164589,Bachelor's,Yes,Medium,No,Private,86,Pass,Good,3.0698919669323232,Medium,A+
STU1897,Male,17,91.1970976975732,5.101095316313823,87.85579443364085,Associate's,Yes,Low,Yes,Private,100,Pass,Good,4.652050879265048,Low,O
STU1344,Male,17,92.67429383221511,2.281642621545334,71.49743934041918,Bachelor's,No,Low,Yes,Public,84,Pass,Good,2.1144961872919787,Low,A+
STU1620,Female,17,97.17325958700168,6.106124357309822,73.38998338811477,Associate's,Yes,Low,No,Public,100,Pass,Excellent,5.9335200724338115,Low,O
STU1736,Female,18,97.04803991216608,5.981364614436489,78.92631980625274,High School,Yes,Medium,No,Public,100,Pass,Excellent,5.8047971183105025,Low,O
STU1077,Female,16,91.17613744798987,3.2819627188697966,48.882540726485416,High School,No,Low,No,Public,76,Pass,Good,2.9923668395485112,Medium,A
STU1907,Female,18,85.02258777663755,3.054439870788794,65.81079186564556,Master's,Yes,Medium,No,Private,96,Pass,Good,2.5969638202260166,Low,O
STU1639,Male,18,97.08026963530033,1.0,66.98990311781962,High School,Yes,High,No,Private,93,Pass,Excellent,0.9708026963530032,Medium,O
STU1276,Female,15,94.55521463763148,6.767846227129324,86.28403608731243,Master's,Yes,High,Yes,Public,100,Pass,Good,6.399351526406976,Low,O
STU1250,Female,17,91.80637079383376,6.878616490085099,56.58244608081837,Bachelor's,Yes,Medium,No,Public,99,Pass,Good,6.31500816037332,Medium,O
STU1841,Male,16,86.84050853362342,2.13661964478094,73.37496740521013,High School,Yes,Low,No,Public,100,Pass,Good,1.8554513649570663,Low,O
STU1557,Male,17,95.94521447114784,9.250173993816194,61.28469638244405,High School,Yes,High,Yes,Public,100,Pass,Excellent,8.875099277321288,Medium,O
STU1419,Female,16,92.04459946019256,5.799856017083178,95.61048895435032,Bachelor's,No,Medium,No,Public,100,Pass,Good,5.338454240192088,Low,O
STU1060,Male,17,94.83645088800068,1.5389815321384823,73.28982861997703,High School,Yes,Medium,No,Public,84,Pass,Good,1.4595154649019122,Medium,A+
STU1884,Male,17,95.94778452546558,2.014450499922407,75.5668112699702,Master's,No,Medium,Yes,Private,90,Pass,Excellent,1.9328206250377151,Low,O
STU1926,Male,15,95.288991239451,6.130383442544753,81.12129636977629,Master's,Yes,Low,Yes,Public,100,Pass,Excellent,5.841580541511224,Low,O
STU1372,Male,15,96.69395966778734,2.7088190735112216,68.74313927802604,High School,Yes,High,Yes,Public,95,Pass,Excellent,2.6192644224142714,Low,O
STU1137,Female,18,97.15768156927685,6.307473548521802,69.31436338738844,High School,No,Medium,No,Public,98,Pass,Excellent,6.128195065339179,Low,O
STU1507,Female,16,86.15552544143722,1.538066782292744,46.03436398381166,Master's,Yes,Low,No,Public,80,Pass,Good,1.32512951792452,High,A+
STU1624,Female,18,92.59447263572282,3.567080613930294,69.90763055697414,Associate's,Yes,Low,Yes,Public,85,Pass,Good,3.30291948295986,Low,A+
STU1852,Female,17,97.65440600631786,4.039627649593868,70.58881856810243,Associate's,Yes,Low,Yes,Public,94,Pass,Excellent,3.9448743860778706,Low,O
STU1050,Male,15,95.7924737454564,2.07004686435496,82.44539003689569,Associate's,Yes,Medium,Yes,Public,99,Pass,Excellent,1.9829490990558687,Low,O
STU1041,Male,16,88.41274552029093,3.4030488326747927,73.66731371644819,Associate's,Yes,Medium,No,Public,98,Pass,Good,3.0087289043639953,Low,O
STU1478,Female,17,90.3376975660746,3.888549237666301,59.73436507351653,Associate's,Yes,Medium,Yes,Private,95,Pass,Good,3.5128258500308824,Medium,O
STU1909,Male,16,95.74652141104492,5.9311740878192944,100.0,High School,No,Medium,Yes,Public,100,Pass,Excellent,5.67889286792025,Low,O
STU1006,Male,17,91.70962674225134,3.642298571113534,68.51022464750895,High School,Yes,Low,No,Public,89,Pass,Good,3.3403384244065766,Low,A+
STU1111,Male,17,83.8675836824103,7.575780334915757,62.73948375529956,High School,Yes,High,No,Public,100,Pass,Borderline,6.353623911981056,Medium,O
STU1705,Male,16,90.75698130585184,8.312931338810412,71.92741777633098,High School,No,Medium,No,Public,100,Pass,Good,7.544565541132464,Low,O
STU1733,Female,16,94.7078144773235,4.766212406724521,62.26135747828483,High School,Yes,High,Yes,Public,100,Pass,Good,4.513975603755834,Medium,O
STU1317,Male,16,88.58587970139064,2.999999784805585,60.63085145927188,Bachelor's,Yes,Low,No,Public,85,Pass,Good,2.6575762004098533,Medium,A+
STU1758,Female,16,95.61415772677395,3.1633067316180097,73.23746200929668,High School,Yes,Medium,No,Public,93,Pass,Excellent,3.0245690877509017,Low,O
STU1937,Male,16,89.1352122785065,2.256811800888321,70.92403294152439,High School,Yes,Medium,No,Public,87,Pass,Good,2.01161398944819,Low,A+
STU1645,Male,15,86.64388915720325,10.0,80.03325616071872,High School,Yes,Medium,No,Public,100,Pass,Good,8.664388915720325,Low,O
STU1553,Female,17,94.39320314670186,3.6240950856785625,79.0682900391086,Master's,Yes,Medium,No,Public,99,Pass,Good,3.4208994364542047,Low,O
STU1974,Male,16,84.85912006564917,1.6045000005119576,75.54231674050104,Bachelor's,No,Low,Yes,Public,73,Pass,Borderline,1.3615645818877835,Medium,A
STU1394,Female,16,93.95162984780622,2.596613839459689,56.6608484489091,Bachelor's,Yes,Medium,Yes,Private,95,Pass,Good,2.439561023026076,Medium,O
STU1076,Female,16,92.20931586171886,3.5103310996602315,67.33780773172253,High School,No,Low,No,Private,82,Pass,Good,3.236852291477852,Low,A+
STU1600,Male,18,97.41553645042436,4.949450408639333,71.49019052948616,High School,Yes,Medium,Yes,Private,100,Pass,Excellent,4.8215336669237265,Low,O
STU1576,Female,15,96.1353250052296,3.185089427683031,85.84963483833629,High School,Yes,Low,No,Private,97,Pass,Excellent,3.061996073010289,Low,O
STU1839,Female,18,91.41368477543956,1.0,67.59173029478103,Associate's,Yes,Medium,No,Public,85,Pass,Good,0.9141368477543956,Medium,A+
STU1338,Female,17,90.1029268404474,5.40366758515463,70.39121700436348,Associate's,Yes,Low,No,Public,99,Pass,Good,4.868862650952847,Low,O
STU1524,Female,15,88.33308699503336,7.209125527327842,73.04689725384732,Bachelor's,Yes,Low,Yes,Public,100,Pass,Good,6.368043123635659,Low,O
STU1864,Male,16,95.58036402457968,3.4197367036172266,73.04794444705979,Bachelor's,No,Low,Yes,Public,92,Pass,Excellent,3.2685967899995068,Low,O
